ANO	ID_BARRIO	ID_DISTRITO	ID_USO	NUM_INMUEBLES	ANO_CONS_MEDIO	SUP_CONS	SUP_SUELO	VALOR_CATASTRAL
2013	046	04	K	5	1952	2384		4766782.77
2013	046	04	M	3			3303	33176637.84
2013	046	04	O	694	1965	613328		1573409108.47
2013	046	04	P	9	1960	41414		90141460.47
2013	046	04	R	10	1941	15540		17821043.16
2013	046	04	T	1	2002	958		1670900.5
2013	046	04	V	8245	1951	1486037		2964505206.03
2013	046	04	Y	11	1937	42101		70375779.92
2013	051	05	A	2366	1983	164015		116878015.3
2013	051	05	C	604	1962	94005		223473246.23
2013	051	05	E	70	1951	225188		330240555.35
2013	051	05	G	7	1962	9462		19862926
2013	051	05	I	27	1969	9690		11897446.01
2013	051	05	K	5	1960	2312		2462165.6
2013	051	05	M	33			30993	26323538.19
2013	051	05	O	674	1968	461466		987505788.77
2013	051	05	P	17	1966	90719		158204011.67
2013	051	05	R	7	1956	14661		22712418.83
2013	051	05	V	7145	1966	1465122		2986871260.01
2013	051	05	Y	20	1964	34272		51104102.28
2013	052	05	A	7264	1982	392728		176166852.31
2013	052	05	C	1153	1969	198407		287524252.65
2013	052	05	E	12	1966	41250		45458788.37
2013	052	05	G	2	1998	35595		67254774.05
2013	052	05	I	106	1966	70288		67708291.54
2013	052	05	K	10	1976	6073		6044127.61
2013	052	05	M	17			48798	9816491
2013	052	05	O	466	1972	259422		356583120.06
2013	052	05	P	3	1982	15664		15016554.42
2013	052	05	R	1	1950	1522		1280870.01
2013	052	05	V	18454	1969	1736268		2420383107.26
2013	052	05	Y	12	1973	23379		29168969.95
2013	053	05	A	3348	1990	195129		94527987.33
2013	053	05	C	795	1966	106394		154725696.94
2013	053	05	E	15	1956	42705		49084899.18
2013	053	05	G	129	1994	17082		25272312.3
2013	053	05	I	152	1969	86341		85643122.67
2013	053	05	K	4	1968	3347		3010905.04
2013	053	05	M	14			16839	11979867.5
2013	053	05	O	266	1979	161611		232194434.65
2013	053	05	P	1	1987	12975		13111275.07
2013	053	05	R	3	1964	7906		7425750.75
2013	053	05	T	3	1983	28606		50029703.62
2013	053	05	V	8619	1966	857697		1215895618.22
2013	053	05	Y	7	1968	14232		20004499.55
2013	054	05	A	6050	1984	299273		177735299.23
2013	054	05	C	1187	1967	187298		347247999.21
2013	054	05	E	36	1963	112248		141359293.78
2013	054	05	G	11	1970	54512		117430945.96
2013	054	05	I	17	1970	10096		9586111.04
2013	054	05	K	19	1966	121571		237740651.82
2013	054	05	M	51			96028	12548735.61
2013	054	05	O	632	1969	243566		453733765.11
2013	054	05	P	6	1976	212300		317514829.12
2013	054	05	R	10	1969	15795		18565683.41
2013	054	05	V	13879	1968	1813331		2947475094.76
2013	054	05	Y	24	1968	72752		91435373.52
2013	055	05	A	3364	1972	256303		152391406.75
2013	055	05	C	620	1968	102355		214467630.04
2013	055	05	E	36	1966	129377		159595836.44
2013	055	05	G	5	1978	4506		10280600.48
2013	055	05	I	28	1971	54053		56257857.19
2013	055	05	K	23	1978	50958		54373013.33
2013	055	05	M	40			71166	46674600.32
2013	055	05	O	684	1970	267424		455153383.9
2013	055	05	P	10	1966	14568		21807691.55
2013	055	05	R	7	1958	12460		16152444.98
2013	055	05	V	10183	1970	1622398		2757661846.58
2013	055	05	Y	14	1980	21453		33105916.1
2013	056	05	A	5594	1984	356822		226762434.34
2013	056	05	C	308	1971	133340		189065211.55
2013	056	05	E	11	1974	58643		54190612.4
2013	056	05	G	135	1984	55322		77009243.06
2013	056	05	I	8	1973	53014		50158848.39
2013	056	05	K	5	1974	15044		12517116.3
2013	056	05	M	192			315440	171414540.4
2013	056	05	O	447	1981	573795		847778514.54
2013	056	05	P	1	1970	20076		21928486.14
2013	056	05	R	4	1951	9469		8344205.43
2013	056	05	T	1	1988	20294		29512549.5
2013	056	05	V	7716	1973	917852		1218058546.92
2013	056	05	Y	5	1966	4662		5073684.58
2013	061	06	A	4242	1991	221674		103247509.33
2013	061	06	C	1052	1954	127691		173507990.08
2013	061	06	E	19	1960	27652		29162007.64
2013	061	06	G	10	1950	11443		16931369.95
2013	061	06	I	100	1961	30934		22885668.84
2013	061	06	K	6	1980	2120		1984303.37
2013	061	06	M	70			31098	25822794.85
2013	061	06	O	208	1971	43090		55694235.74
2013	061	06	R	6	1966	5737		5072053.49
2013	061	06	V	13353	1959	1089276		1270324164.04
2013	061	06	Y	13	1961	27783		31301213.18
2013	062	06	A	7248	1975	573672		314788505.06
2013	062	06	C	1510	1962	399957		987008888.88
2013	062	06	E	25	1964	45319		48485091.44
2013	062	06	G	339	1983	74687		134321924.41
2013	062	06	I	143	1964	79002		64811564.87
2013	062	06	K	17	1967	6802		9392219.01
2013	062	06	M	22			26142	17240702.55
2013	062	06	O	1261	1976	943062		1988774451.5
2013	062	06	P	3	1969	64576		104293552.38
2013	062	06	R	8	1964	15095		19738853.09
2013	062	06	T	6	1960	12664		15366410.54
2013	062	06	V	17933	1962	1872821		2604645636.76
2013	062	06	Y	14	1953	3734		4349046.72
2013	063	06	A	5943	1978	406900		200850422.67
2013	063	06	C	820	1969	127773		214002254.56
2013	063	06	E	10	1961	16577		14739744.23
2013	063	06	G	971	1972	102528		193199145.56
2013	063	06	I	98	1965	25032		20303151.27
2013	063	06	K	6	1968	9225		11139253.84
2013	063	06	M	10			1699	2794466
2013	063	06	O	810	1973	437450		743977930.3
2013	063	06	P	5	1975	111109		174192225.14
2013	063	06	R	4	1979	4582		5657871.65
2013	063	06	V	11850	1969	1311252		1827948244.2
2013	063	06	Y	9	1973	925		1381754.58
2013	064	06	A	6133	1991	231936		88467771.03
2013	064	06	C	924	1980	137646		178382374.63
2013	064	06	E	10	1966	39425		33401111.12
2013	064	06	G	2	1990	3309		2994551.77
2013	064	06	I	66	1972	93912		117496149.18
2013	064	06	K	2	1982	9193		9394847.2
2013	064	06	M	79			148579	45322783
2013	064	06	O	230	1978	97902		189926453.78
2013	064	06	P	4	1984	11970		11821804.47
2013	064	06	R	8	1968	3467		2982247.52
2013	064	06	V	9990	1984	955903		1114822817.26
2013	064	06	Y	15	1970	24017		26219398.46
2013	065	06	A	6073	1995	231552		85360051.03
2013	065	06	C	894	1970	106243		111221263.05
2013	065	06	E	25	1974	23050		19876705.62
2013	065	06	G	5	1957	441		457520.95
2013	065	06	I	153	1965	31218		18186118.57
2013	065	06	K	8	1978	18524		12623227.11
2013	065	06	M	209			59331	52326390.41
2013	065	06	O	125	1975	13762		13612943.07
2013	065	06	P	2	1972	3822		3433396.02
2013	065	06	R	2	1970	1295		1188780.32
2013	065	06	T	2	1979	3156		3838325.46
2013	065	06	V	12191	1979	918189		912224295.96
2013	065	06	Y	8	1986	9104		8336817.92
2013	066	06	A	4383	1996	205233		85615574.22
2013	066	06	C	846	1962	101568		126151009.19
2013	066	06	E	9	1958	19267		14439966.71
2013	066	06	G	2	1948	298		350133.74
2013	066	06	I	129	1961	30834		21827909.22
2013	066	06	K	2	1955	3479		3163700.45
2013	066	06	M	98			29320	25268796.87
2013	066	06	O	95	1973	14044		14450890.82
2013	066	06	R	5	1973	3297		2672567.74
2013	066	06	V	11641	1970	905922		1008571074.42
2013	066	06	Y	9	1975	9253		9594461.4
2013	071	07	A	4165	1978	253551		125424366.48
2013	071	07	C	1320	1957	169566		282755595.9
2013	071	07	E	24	1961	34748		33849230.33
2013	071	07	G	4	1969	7860		15082955.34
2013	071	07	I	37	1953	13185		9634742.6
2013	071	07	K	3	1944	1170		1107680.98
2013	071	07	M	3			1238	157793.23
2013	071	07	O	217	1967	43440		64415302.16
2013	071	07	P	1	1924	834		693501.84
2013	071	07	R	3	1945	9995		8542522.65
2013	071	07	T	2	1980	1748		3133448.08
2013	071	07	V	12820	1956	1468294		1990613454.38
2013	071	07	Y	66	1968	49655		57080298.76
2013	072	07	A	2295	1977	205080		102663638.4
2013	072	07	C	1008	1950	151162		232722723.76
2013	072	07	E	31	1950	41109		41979434.01
2013	072	07	G	17	1959	23103		41506983.96
2013	072	07	I	27	1953	88538		71750213.17
2013	072	07	K	6	1953	7279		5003526.32
2013	072	07	M	1			261	1252122.3
2013	072	07	O	381	1964	106248		177411065.47
2013	072	07	P	3	1952	3062		3402741.8
2013	072	07	R	2	1940	1503		1322640.74
2013	072	07	T	5	1976	40925		61274984.89
2013	072	07	V	13313	1951	1386388		1901403651.87
2013	072	07	Y	8	1946	14974		13758663.61
2013	073	07	A	3302	1982	193152		95449232.59
2013	073	07	C	1168	1948	194795		294358635.99
2013	073	07	E	20	1959	38480		42385177.81
2013	073	07	G	8	1972	23602		45151000.58
2013	073	07	I	33	1954	24781		20472416.65
2013	073	07	K	2	1966	685		495451.76
2013	073	07	M	6			2201	5930671.5
2013	073	07	O	641	1961	241180		375445318.19
2013	073	07	P	4	1954	27221		33817765.67
2013	073	07	R	6	1953	12193		11880944.27
2013	073	07	T	6	1960	18204		31760336.22
2013	073	07	V	13213	1950	1402547		1925068184.41
2013	073	07	Y	21	1957	26605		30255699.27
2013	074	07	A	4822	1978	327329		206577972.36
2013	074	07	C	715	1953	139636		253500429.55
2013	074	07	E	51	1959	135574		157221216.79
2013	074	07	G	124	1985	66380		152743225.92
2013	074	07	I	20	1959	18604		16954932.83
2013	074	07	K	3	1973	2912		6453489.1
2013	074	07	M	3			4740	5277463.8
2013	074	07	O	959	1960	616120		1341029525.09
2013	074	07	P	29	1956	113148		158091917.66
2013	074	07	R	8	1945	31830		30323265.56
2013	074	07	V	8890	1957	1609063		2604281617.67
2013	074	07	Y	23	1954	52194		61863348.22
2013	075	07	A	4458	1986	279131		143356442.54
2013	075	07	C	996	1955	132154		193247865.16
2013	075	07	E	14	1956	81293		96445042.91
2013	075	07	G	7	1981	50847		94460156.68
2013	075	07	I	25	1962	98267		44138888.01
2013	075	07	K	2	1950	567		265113.54
2013	075	07	M	2			6969	73392
2013	075	07	O	665	1968	291864		484299384.9
2013	075	07	P	16	1968	257239		372222093.59
2013	075	07	R	3	1956	10218		13438628.77
2013	075	07	V	13980	1956	1535542		2229501219.31
2013	075	07	Y	23	1956	23816		22954459.53
2013	076	07	A	2390	1978	245916		112669359.93
2013	076	07	C	589	1960	99256		181518336.93
2013	076	07	E	50	1961	169870		214011541.3
2013	076	07	I	16	1959	2316		1759217.17
2013	076	07	K	5	1974	79856		79711043.93
2013	076	07	M	6			51863	28357799
2013	076	07	O	369	1967	83174		146847497.54
2013	076	07	P	6	1962	224877		314655806.68
2013	076	07	R	28	1961	49584		48853816.16
2013	076	07	V	9716	1963	1240393		2064904657.77
2013	076	07	Y	15	1966	62098		100030584.62
2013	081	08	A	50	1984	2959		535610.37
2013	081	08	C	80	1957	8498		9033236.68
2013	081	08	E	2	1952	4251		3053017.28
2013	081	08	G	9	1953	3038		3154183.22
2013	081	08	I	11	1955	6091		3798475.17
2013	081	08	K	4	1961	83814		46014101.09
2013	081	08	M	40			758423	45622497.14
2013	081	08	O	4	1954	5866		5656747.58
2013	081	08	P	10	1963	249252		243622988.11
2013	081	08	R	3	1955	22584		2977606.34
2013	081	08	V	1446	1959	153704		156841389.47
2013	081	08	Y	4	1960	275		228158.33
2013	082	08	A	1094	1975	37031		11556336.22
2013	082	08	C	10	1977	2346		3532299.19
2013	082	08	E	1	1991	24894		31283602.54
2013	082	08	G	2	1954	6961		9409767.08
2013	082	08	I	4	1975	108		72622.44
2013	082	08	K	4	1976	607196		26445253.33
2013	082	08	M	25			74252	11602096.6
2013	082	08	O	1	1993	3582		3157572.18
2013	082	08	P	1	1996	6691		7991778.38
2013	082	08	V	1293	1972	345180		421046934.5
2013	083	08	A	7527	1992	351512		110503329.14
2013	083	08	C	843	1977	90668		95296870.34
2013	083	08	E	23	1976	138799		93641692.19
2013	083	08	G	3	1959	994		1202144.55
2013	083	08	I	40	1974	8850		5865966.52
2013	083	08	K	31	1986	6391		4738555.86
2013	083	08	M	333			454877	144951192.1
2013	083	08	O	140	1955	74349		90382159.56
2013	083	08	R	13	1983	6004		6334563.53
2013	083	08	V	19416	1980	2289032		2638439679.6
2013	083	08	Y	27	1984	70491		91413576
2013	084	08	A	3526	1978	200498		57514245.41
2013	084	08	C	2122	1970	389503		597055399.51
2013	084	08	E	51	1969	78950		64482155.63
2013	084	08	G	4	1973	1358		1434538.77
2013	084	08	I	71	1970	23289		20267585.02
2013	084	08	K	5	1981	11386		9122850.12
2013	084	08	M	13			121891	10052756
2013	084	08	O	119	1967	26562		34248459.7
2013	084	08	P	1	1969	972		817296.48
2013	084	08	R	2	1973	2838		2291962.26
2013	084	08	T	2	1976	28385		28493727.57
2013	084	08	V	21354	1969	1696010		1803612912.58
2013	084	08	Y	4	1971	1599		1414314.03
2013	085	08	A	7851	1983	288022		109834000.62
2013	085	08	C	577	1978	67485		79114290.57
2013	085	08	E	17	1981	89205		87096450.52
2013	085	08	G	3	1999	167556		346210875.55
2013	085	08	I	27	1979	6203		4512320.3
2013	085	08	K	10	1985	13843		9251949.21
2013	085	08	M	22			184036	26284406
2013	085	08	O	73	1986	447971		881525980.06
2013	085	08	P	1	1981	2649		2383174.5
2013	085	08	R	3	1981	2668		2296109.03
2013	085	08	V	13504	1980	1719315		1981255902.18
2013	085	08	Y	26	1981	277434		308906341.05
2013	086	08	A	18867	2003	643400		237005239.92
2013	086	08	C	1281	1986	204669		246365301.62
2013	086	08	E	29	1985	112502		110085181.56
2013	086	08	G	10	1583	52338		53706344.18
2013	086	08	I	384	1983	955580		410004609.36
2013	086	08	K	13	1984	66784		50264195.13
2013	086	08	M	526			2332072	875432359.05
2013	086	08	O	552	1993	1656986		1753782520.67
2013	086	08	P	2	1976	14579		22335395.34
2013	086	08	R	10	1951	9233		7355980.28
2013	086	08	T	3	1981	39850		37536531.25
2013	086	08	V	25933	1989	2955018		3191385310.08
2013	086	08	Y	25	1979	241516		281231007.67
2013	087	08	A	5330	1994	244600		84533782.01
2013	087	08	C	179	1993	54131		56615600.54
2013	087	08	E	14	1987	139720		126062796.7
2013	087	08	G	4	1992	5208		6133312.36
2013	087	08	I	24	1979	24980		21560253.42
2013	087	08	K	21	1993	76922		67986673.25
2013	087	08	M	247			1006664	190819141.49
2013	087	08	O	65	1990	69030		83896934.67
2013	087	08	R	2	2004	4789		7320325.32
2013	087	08	V	10209	1990	1872462		2179081023.05
2013	087	08	Y	15	1987	106569		135989444.12
2013	088	08	A	7777	2006	215289		81169640.5
2013	088	08	C	251	2006	78672		79957697.8
2013	088	08	E	9	1987	678807		589185352.81
2013	088	08	G	1	1965	922		830093.88
2013	088	08	I	4	1996	49704		27169423
2013	088	08	K	3	1984	18188		13243488.33
2013	088	08	M	269			1944723	235129712
2013	088	08	O	5	2008	16865		20506951.26
2013	088	08	P	2	1948	177984		128565860.36
2013	088	08	R	5	1977	77060		18843117.1
2013	088	08	V	6452	2005	912645		984794831.91
2013	088	08	Y	4	1981	113200		122567788.7
2013	091	09	A	983	1988	83103		43052840.23
2013	091	09	C	409	1961	114448		155611666.67
2013	091	09	E	12	1948	42189		35084943.09
2013	091	09	G	43	1918	118268		118294346.41
2013	091	09	I	42	1963	102244		113547318.84
2013	091	09	K	6	1972	34334		23218464.29
2013	091	09	M	38			14496175	170243830.5
2013	091	09	O	39	1962	33564		46232573.32
2013	091	09	P	2	1972	10513		11381600.3
2013	091	09	R	3	1852	1969		1650776.26
2013	091	09	T	2	1984	29681		31607415.7
2013	091	09	V	6331	1969	625790		692978706.84
2013	091	09	Y	6	1958	35921		39655103.7
2013	092	09	A	2314	1977	279183		197152935.21
2013	092	09	C	1015	1947	204652		459905470.65
2013	092	09	E	16	1953	47855		59884861.68
2013	092	09	G	15	1951	40177		74315481.48
2013	092	09	I	14	1960	47265		81617099.66
2013	092	09	K	3	1954	16530		23727631.19
2013	092	09	M	21			8088	2943117.99
2013	092	09	O	519	1962	241167		466769482.74
2013	092	09	P	8	1959	133271		181828163.82
2013	092	09	R	14	1953	26226		36757565.21
2013	092	09	V	12544	1948	1638718		3057895458.18
2013	092	09	Y	12	1942	42322		57781245.09
2013	093	09	A	4438	1984	222768		117230550.8
2013	093	09	C	331	1967	57148		76760065.8
2013	093	09	E	85	1964	1187446		1000878324.63
2013	093	09	G	5	1963	2991		4429185.4
2013	093	09	I	65	1966	566626		448968633.29
2013	093	09	K	28	1976	4511346		420626235.39
2013	093	09	M	186			1216013	365071010.39
2013	093	09	O	135	1974	284831		317338221.67
2013	093	09	P	19	1975	246285		188561295.06
2013	093	09	R	9	1950	10399		10509205.58
2013	093	09	V	7327	1973	1552574		2003165502.15
2013	093	09	Y	89	1987	266780		241515595.18
2013	094	09	A	3096	1989	176315		85032977.45
2013	094	09	C	791	1961	56419		61783121.65
2013	094	09	E	9	1968	72083		58694086.33
2013	094	09	G	3	1961	314		328798.96
2013	094	09	I	32	1958	3022		2267320.99
2013	094	09	K	4	1985	9084		7447399.54
2013	094	09	M	101			104496	37454389.5
2013	094	09	O	8	1980	1515		1981696.44
2013	094	09	P	1	1960	16941		13893462.87
2013	094	09	R	10	1967	6887		7103320.77
2013	094	09	V	14092	1968	1229574		1385855806.45
2013	094	09	Y	17	1976	14133		17988515.48
2013	095	09	A	2135	2003	100195		34784675.41
2013	095	09	C	17	2003	5444		8551449.9
2013	095	09	E	12	1983	94894		81328260.16
2013	095	09	G	42	1990	24544		33822395.07
2013	095	09	I	8	1979	1705		3094345.4
2013	095	09	K	10	1996	17212		9928002.02
2013	095	09	M	298			757115	137353408.17
2013	095	09	O	48	2002	77546		105317063.47
2013	095	09	P	2	1979	7567		7712638.91
2013	095	09	R	2	1982	6134		1477269.95
2013	095	09	V	2425	2001	651450		808365192.06
2013	095	09	Y	8	1994	58870		55251275.86
2013	096	09	A	1109	2003	63097		33236209.69
2013	096	09	C	42	1987	49046		66411761.19
2013	096	09	E	6	1978	8668		7649727.9
2013	096	09	G	10	1964	11383		12257239.97
2013	096	09	I	23	1973	21951		17945099.93
2013	096	09	K	9	1974	7976		6696603.8
2013	096	09	M	64			221900	55587440.95
2013	096	09	O	214	1998	262532		323576211.04
2013	096	09	R	1	1950	296		708972.06
2013	096	09	T	7	283	633		560836.08
2013	096	09	V	992	1981	432372		520075989.72
2013	096	09	Y	10	1969	7159		7188643.67
2013	097	09	A	5487	1997	205164		66259632.9
2013	097	09	C	369	1984	46563		62249400.73
2013	097	09	E	13	1979	74312		76375775.79
2013	097	09	G	5	1968	3547		4633025.56
2013	097	09	I	29	1973	3153		3284294.5
2013	097	09	K	61	1987	34585		33453094.06
2013	097	09	M	219			1184109	139861805.16
2013	097	09	O	74	1988	73320		78798656.79
2013	097	09	P	3	1983	1935		1625597.55
2013	097	09	R	7	1974	10658		12903375.61
2013	097	09	T	1	1960	1573		1749889.9
2013	097	09	V	9383	1990	2001550		2165519496.59
2013	097	09	Y	16	1988	57546		71323805.75
2013	101	10	A	1949	1994	102955		33673083.29
2013	101	10	C	424	1976	49076		47638989.96
2013	101	10	E	3	1981	13025		10428146.61
2013	101	10	G	4	1960	382		249610.35
2013	101	10	I	21	1964	33088		18804038.49
2013	101	10	K	10	1991	70238		41156160.48
2013	101	10	M	39			428940	24718456.7
2013	101	10	O	31	1986	6833		6755381.06
2013	101	10	P	2	1975	8940		7772674
2013	101	10	T	1	1992	5627		3237999.16
2013	101	10	V	7364	1977	661665		571024275.93
2013	101	10	Y	4	1992	5060		6283473.74
2013	102	10	A	3345	1989	207338		74765482.3
2013	102	10	C	1743	1960	169154		172956472.67
2013	102	10	E	32	1960	49139		38598536.77
2013	102	10	G	3	1969	451		455339.34
2013	102	10	I	77	1961	19079		9776434.14
2013	102	10	K	4	1975	1356		921181.79
2013	102	10	M	46			36919	8279387.2
2013	102	10	O	152	1967	42929		37901547.03
2013	102	10	P	1	1970	3548		3346899.36
2013	102	10	R	3	1968	828		701115.2
2013	102	10	T	1	1958	2144		2341248
2013	102	10	V	19971	1964	1667195		1556969936.07
2013	102	10	Y	15	1961	9875		9127019.35
2013	103	10	A	3896	1993	182599		54285584.65
2013	103	10	C	972	1973	90944		83869060.41
2013	103	10	E	24	1971	45761		33276566.88
2013	103	10	G	14	1963	1381		1142970.28
2013	103	10	I	42	1969	9661		4947628.32
2013	103	10	K	8	1977	6269		3884155.58
2013	103	10	M	56			449118	17205177.5
2013	103	10	O	77	1979	13432		11508622.05
2013	103	10	R	4	1985	4266		4045260.58
2013	103	10	V	16158	1972	1338760		1221701069.86
2013	103	10	Y	12	1986	22667		22454369.63
2013	104	10	A	9134	1989	334809		93761588.24
2013	104	10	C	2045	1970	204697		160263079.62
2013	104	10	E	45	1974	116689		87119611.21
2013	104	10	G	33	1972	5045		3573508.78
2013	104	10	I	117	1972	35861		21396262.26
2013	104	10	K	33	1976	30708		17639553.74
2013	104	10	M	58			133265	23696743.38
2013	104	10	O	158	1972	18706		14896435.27
2013	104	10	P	3	1975	8132		6229555.95
2013	104	10	R	14	1975	6268		5245573.34
2013	104	10	V	29894	1970	2518536		2214157703.02
2013	104	10	Y	61	1972	258816		195465861.33
2013	105	10	A	1796	1992	62479		21038850.06
2013	105	10	C	494	1971	35172		28036478.77
2013	105	10	E	9	1973	15621		10455137.25
2013	105	10	G	13	1964	1512		979470.33
2013	105	10	I	73	1968	5853		2272941.89
2013	105	10	K	4	1977	7433		2156523.39
2013	105	10	M	66			939163	146439924.28
2013	105	10	O	44	1974	7927		6429921.51
2013	105	10	P	10	1943	125974		73022543.9
2013	105	10	R	4	1974	222		160556.2
2013	105	10	V	8451	1973	755019		636316880.59
2013	105	10	Y	8	1980	5808		4555103.14
2013	106	10	A	2065	2007	63912		22007079.2
2013	106	10	C	35	2008	26747		13591278.87
2013	106	10	E	1	2008	18490		15797250.51
2013	106	10	I	18	1972	92858		30823560.05
2013	106	10	K	2	1970	276729		20607782.92
2013	106	10	M	116			728260	73875224.5
2013	106	10	O	421	2008	40363		48060509.98
2013	106	10	P	2	1982	447650		127907739.71
2013	106	10	V	2095	2006	258500		238092307.58
2013	106	10	Y	2	1994	27461		22022893.35
2013	107	10	A	2533	1989	151454		44102926.33
2013	107	10	C	1165	1974	192285		134564281.83
2013	107	10	E	37	1972	83340		50328186.58
2013	107	10	G	18	1968	1190		930176.52
2013	107	10	I	56	1969	8440		3893932.64
2013	107	10	K	17	1979	138452		64229392.78
2013	107	10	M	66			1211810	98379059.6
2013	107	10	O	80	1994	12218		14137289.22
2013	107	10	P	7	1966	59258		35859924.46
2013	107	10	R	6	1985	7135		5193781.66
2013	107	10	V	22925	1973	1902523		1398108173.22
2013	107	10	Y	22	1977	32309		28224911.76
2013	111	11	A	1568	1988	132543		42786365.23
2013	111	11	C	841	1965	98487		105275649.66
2013	111	11	E	8	1951	15038		9225884.21
2013	111	11	G	2	1955	19732		24159864.4
2013	111	11	I	112	1964	24234		14848056.32
2013	111	11	K	4	1978	6295		4019249.76
2013	111	11	M	26			8831	6321752
2013	111	11	O	190	1969	16099		17037146.72
2013	111	11	R	4	1969	5938		3970576.32
2013	111	11	V	10869	1966	903345		874631989.2
2013	112	11	A	4790	1984	238548		82285329.31
2013	112	11	C	1039	1968	120011		116108402.98
2013	112	11	E	15	1970	34691		27268259.26
2013	112	11	G	1	1970	220		218464.4
2013	112	11	I	220	1968	61468		39795503.58
2013	112	11	K	3	1992	5481		3190741.75
2013	112	11	M	70			73924	26718026
2013	112	11	O	183	1978	41690		40216262.51
2013	112	11	P	1	1973	412		323377.91
2013	112	11	R	5	1976	44681		10194148.4
2013	112	11	T	1	1965	2425		2524760.88
2013	112	11	V	14777	1972	1260313		1190632637.08
2013	112	11	Y	3	1999	9568		9707930.26
2013	113	11	A	6035	1990	262773		71988889.88
2013	113	11	C	974	1969	108697		104091337.15
2013	113	11	E	23	1968	29294		22579220.11
2013	113	11	G	1	1986	433		413642.19
2013	113	11	I	349	1972	130543		74464597.77
2013	113	11	K	8	1978	14864		8997087.07
2013	113	11	M	71			338163	23706691.1
2013	113	11	O	139	1985	39958		34473245.26
2013	113	11	P	2	2008	16344		12834108.96
2013	113	11	R	7	1974	252867		23739094.82
2013	113	11	T	1	1960	2375		2294250
2013	113	11	V	16984	1975	1425179		1325264635.03
2013	113	11	Y	20	1976	18664		16385045.73
2013	114	11	A	3858	1983	247166		63903688.78
2013	114	11	C	1974	1968	285979		259355901.16
2013	114	11	E	36	1964	67430		47579328.15
2013	114	11	G	9	1960	5751		4486376.09
2013	114	11	I	234	1965	44700		29738488.54
2013	114	11	K	8	1973	22247		14577933.85
2013	114	11	M	47			211227	53705043.9
2013	114	11	O	146	1970	47588		50106983.9
2013	114	11	P	2	1996	14687		14580283.1
2013	114	11	R	16	1961	34356		6952887.38
2013	114	11	T	1	1966	2120		2198694.4
2013	114	11	V	19147	1970	1617330		1460366411.51
2013	114	11	Y	23	1974	14808		12804041.21
2013	115	11	A	3991	1961	183598		60118790.58
2013	115	11	C	748	1970	70841		68029767.86
2013	115	11	E	22	1947	130357		81537487.37
2013	115	11	G	4	1974	2602		3956032.67
2013	115	11	I	160	1968	36057		21138154.16
2013	115	11	K	7	1980	2079		1447807.33
2013	115	11	M	57			133754	14813224.9
2013	115	11	O	75	1972	7807		7532774.49
2013	115	11	P	3	1960	6936		4946680.2
2013	115	11	R	8	1954	7675		4498299.64
2013	115	11	V	13947	1974	1139204		1037120480.88
2013	115	11	Y	6	1970	71705		65818857.81
2013	116	11	A	10009	1988	321901		100684393.15
2013	116	11	C	839	1984	392098		373168599.79
2013	116	11	E	15	1976	76787		63629807.42
2013	116	11	G	10	1966	5070		5884872.1
2013	116	11	I	479	1991	345912		192200614.66
2013	116	11	K	7	1993	70051		53575038.72
2013	116	11	M	317			1493507	240983709.25
2013	116	11	O	303	1998	85313		83307767.27
2013	116	11	P	3	1930	89368		55459630.63
2013	116	11	R	5	1987	911477		84179381.35
2013	116	11	V	19229	1989	1955176		1780454664.17
2013	116	11	Y	10	1985	105297		93617370.45
2013	117	11	A	2447	1995	154294		45975805.88
2013	117	11	C	728	1967	64623		59908028
2013	117	11	E	16	1972	27356		19878549.93
2013	117	11	I	88	1967	41378		46390204.95
2013	117	11	K	7	1971	20224		13469796.09
2013	117	11	M	11			594046	7243760
2013	117	11	O	54	1968	23217		18285823.77
2013	117	11	R	4	1979	4932		3702589.1
2013	117	11	V	12334	1974	1039304		930372462.39
2013	117	11	Y	1	1984	635		504157.86
2013	121	12	A	668	2004	19268		5965154.98
2013	121	12	C	295	1985	32115		22611779.69
2013	121	12	E	13	1983	37630		22370095.35
2013	121	12	I	16	1980	25453		10354069.08
2013	121	12	K	5	1988	30911		11018107
2013	121	12	M	18			202096	9343289.5
2013	121	12	O	12	1980	1670		1099272
2013	121	12	P	2	1980	5510		3440306.27
2013	121	12	R	4	1983	1809		1326266.14
2013	121	12	V	9164	1987	1038280		739120521.97
2013	121	12	Y	3	1984	7512		5450360.27
2013	122	12	A	1828	2001	59224		15204245.43
2013	122	12	C	195	1985	25452		20830217.48
2013	122	12	E	12	1981	52760		32639807.31
2013	122	12	G	2	1979	200		180069.75
2013	122	12	I	32	1973	62646		28812123.57
2013	122	12	K	2	1990	14925		6565317.97
2013	122	12	M	52			98379	20389700
2013	122	12	O	69	1990	17549		15225372.37
2013	122	12	R	3	1989	699		635659.3
2013	122	12	V	5173	1990	567275		436618727.22
2013	122	12	Y	9	1988	151522		117859194.12
2013	123	12	A	2952	1999	93939		25151991.36
2013	123	12	C	400	1976	32048		29985676.26
2013	123	12	E	6	1968	10329		6755747.8
2013	123	12	G	2	1970	2169		2354547.13
2013	123	12	I	25	1977	44783		21807400.34
2013	123	12	K	5	1989	145404		241926376.99
2013	123	12	M	31			129245	31383096.5
2013	123	12	O	91	1986	47148		33819635.64
2013	123	12	P	1	2009	13770		11537113.58
2013	123	12	R	1	2009	1477		1937264
