"bathrooms","exterior","price","rooms","size","longitude","latitude"
1,TRUE,89000,2,58,-3.7051728,40.3926459
2,TRUE,320000,2,87,-3.6920758,40.3948845
5,TRUE,1800000,5,475,-3.6871792,40.4492662
2,TRUE,148000,3,102,-3.7246755,40.3865734
1,TRUE,259000,2,70,-3.6607629,40.4568141
3,TRUE,360000,4,157,-3.6713942,40.4442495
1,TRUE,99000,3,60,-3.6526243,40.423834
3,TRUE,750000,5,200,-3.6930412,40.4571269
1,TRUE,149000,2,60,-3.6970722,40.3942135
1,TRUE,139900,3,70,-3.6112286,40.443471
4,TRUE,1250000,5,301,-3.6773953,40.4665991
1,TRUE,299000,1,60,-3.6939517,40.4166626
2,TRUE,396000,2,96,-3.58784,40.4431255
1,TRUE,136000,2,65,-3.644511,40.4612516
3,FALSE,860000,6,342,-3.7634901,40.4548331
3,TRUE,795000,3,164,-3.6240992,40.4553529
3,TRUE,429000,4,140,-3.695333,40.4496365
1,FALSE,210561,3,90,-3.6507712,40.4696503
1,FALSE,130400,3,75,-3.7203897,40.4845598
3,TRUE,460000,3,121,-3.6782251,40.459275
1,TRUE,324000,2,95,-3.6758723,40.4435169
1,TRUE,189000,2,64,-3.7133912,40.4393954
2,TRUE,890000,4,157,-3.6797904,40.434286
5,TRUE,1800000,5,320,-3.6857332,40.4201756
3,TRUE,895000,5,260,-3.7400026,40.4760885
1,TRUE,270000,3,77,-3.6710901,40.4515328
1,TRUE,160000,1,60,-3.7026965,40.3434174
1,FALSE,181271,2,72,-3.731485,40.3943885
2,TRUE,750000,3,160,-3.6795684,40.4595628
3,TRUE,510000,3,161,-3.6639339,40.4190536
2,TRUE,950000,4,130,-3.684015,40.4527813
2,TRUE,620000,3,125,-3.6750475,40.426086
1,TRUE,160000,2,60,-3.6730184,40.4385005
2,TRUE,310000,3,100,-3.7463798,40.3734825
1,TRUE,270000,1,79,-3.6594923,40.454301
2,TRUE,460000,4,160,-3.6923338,40.4033807
2,TRUE,650000,3,118,-3.709495,40.4175683
3,TRUE,1200000,3,175,-3.6807173,40.4313964
1,FALSE,180000,2,60,-3.6976904,40.4115606
1,FALSE,330000,1,70,-3.6994541,40.4155859
1,TRUE,145000,2,60,-3.6392406,40.4735761
2,TRUE,160000,3,86,-3.6585695,40.3805866
3,TRUE,650000,5,192,-3.6786889,40.4546392
1,TRUE,130000,2,40,-3.7107646,40.460432
1,FALSE,80000,2,41,-3.6739963,40.4037866
1,TRUE,108000,3,104,-3.7127895,40.3497392
2,TRUE,329000,3,110,-3.6656284,40.4779838
1,TRUE,115000,2,69,-3.7308939,40.4286932
2,TRUE,295000,2,85,-3.5885391,40.4761124
2,TRUE,240000,3,110,-3.6377282,40.4043068
1,TRUE,75000,2,50,-3.7436891,40.3903746
2,TRUE,285000,3,85,-3.6693577,40.4335591
5,TRUE,1990000,6,446,-3.6806417,40.4656838
1,FALSE,137559,3,77,-3.7096427,40.3850518
1,TRUE,1e+05,3,80,-3.714424,40.3878689
3,TRUE,369000,4,144,-3.6293737,40.4777837
2,TRUE,1500000,3,170,-3.685801,40.4250096
1,TRUE,170000,1,75,-3.6623537,40.3866335
2,TRUE,290000,3,130,-3.7006039,40.4840321
3,TRUE,1150000,4,237,-3.6754324,40.420418
2,TRUE,280000,2,92,-3.6067374,40.3750121
2,TRUE,350000,3,100,-3.6846509,40.358001
1,TRUE,177000,3,75,-3.7678154,40.3979165
2,TRUE,230000,3,80,-3.6622251,40.4787596
1,TRUE,280000,1,65,-3.707583,40.4069912
2,FALSE,425000,2,180,-3.7316593,40.3853885
3,TRUE,395000,5,190,-3.6658299,40.4433267
2,TRUE,425000,3,115,-3.6185831,40.4549832
3,FALSE,1e+06,5,215,-3.7145844,40.4408022
2,FALSE,380000,3,110,-3.6536918,40.4944254
1,TRUE,97000,3,90,-3.6097588,40.4425518
2,TRUE,284000,3,116,-3.5885704,40.458604
5,FALSE,1550000,6,715,-3.7454145,40.4784798
1,TRUE,2e+05,1,75,-3.7847882,40.4594991
2,TRUE,185000,4,115,-3.6659484,40.3900024
3,TRUE,880000,4,185,-3.685646,40.454579
2,TRUE,350000,3,125,-3.6753864,40.4204121
2,FALSE,1236000,2,136,-3.6829405,40.4425755
1,TRUE,80000,2,47,-3.7252106,40.4822587
1,FALSE,85000,3,70,-3.7366198,40.3855365
2,TRUE,239000,2,80,-3.6289692,40.4210287
3,TRUE,440000,4,160,-3.6680339,40.4790539
1,TRUE,215000,2,75,-3.7014987,40.3978311
1,TRUE,135000,2,65,-3.7417634,40.3936449
1,TRUE,130000,3,80,-3.70882,40.4588195
1,FALSE,82200,3,65,-3.669631,40.3858253
2,TRUE,120000,2,80,-3.7359318,40.3957452
2,TRUE,5e+05,3,125,-3.7046599,40.5043843
3,TRUE,755000,3,154,-3.711716,40.4436309
5,TRUE,1600000,5,416,-3.6745934,40.4235406
1,FALSE,3e+05,3,53,-3.6500428,40.4665906
2,TRUE,315000,3,120,-3.6077695,40.4223183
2,TRUE,550000,4,135,-3.6859017,40.4698547
3,TRUE,557000,7,245,-3.7208391,40.4296147
2,TRUE,250000,5,110,-3.7010472,40.3893316
1,TRUE,212000,3,82,-3.7274028,40.4741414
1,TRUE,127000,2,60,-3.6484201,40.4347434
4,TRUE,1404000,5,302,-3.6724966,40.4317376
3,TRUE,2e+06,5,326,-3.6861249,40.4235835
4,FALSE,1500000,0,520,-3.7119393,40.4203314
1,TRUE,425000,1,65,-3.6900496,40.4237675
1,TRUE,180000,1,51,-3.6605712,40.4928754
1,FALSE,69530,3,60,-3.6864207,40.3607435
2,TRUE,670000,4,200,-3.7126939,40.4284214
2,TRUE,460000,4,123,-3.672401,40.407045
1,TRUE,250000,3,95,-3.7376867,40.3940283
4,TRUE,9e+05,4,146,-3.7922993,40.4598563
1,TRUE,216000,1,50,-3.6757261,40.4215959
1,TRUE,63000,2,60,-3.7159078,40.3456141
2,TRUE,295000,3,90,-3.6994293,40.4502062
3,TRUE,230000,4,110,-3.7267949,40.4253159
2,TRUE,230000,3,99,-3.6193922,40.483131
1,TRUE,185000,2,85,-3.7750827,40.5156766
2,TRUE,205000,2,91,-3.5875465,40.3634609
1,TRUE,110000,3,87,-3.6874859,40.3521325
2,TRUE,165000,2,114,-3.719749,40.3922091
2,TRUE,320000,2,90,-3.7066883,40.5027304
1,TRUE,180000,1,60,-3.7036131,40.3431021
1,FALSE,240000,4,104,-3.6504625,40.4392966
1,TRUE,140000,3,98,-3.7075696,40.3975617
5,FALSE,1600000,5,300,-3.6472233,40.511658
3,TRUE,660000,4,125,-3.6766403,40.4209367
1,TRUE,385000,4,99,-3.6742517,40.4228145
1,TRUE,75000,3,71,-3.7075211,40.3918068
1,FALSE,148000,2,47,-3.700265,40.4250752
1,TRUE,147000,3,90,-3.6471564,40.4724854
2,TRUE,375000,2,93,-3.7099343,40.4281006
1,TRUE,209500,3,62,-3.6663477,40.4079239
3,TRUE,1e+06,5,217,-3.7087338,40.4276712
1,TRUE,133000,2,65,-3.7460783,40.3802142
2,TRUE,1100000,5,234,-3.6906875,40.4306898
1,FALSE,42000,1,45,-3.6672439,40.3829925
1,TRUE,99000,3,75,-3.6729907,40.3804784
1,TRUE,120000,1,55,-3.7176729,40.3901229
2,TRUE,375000,2,84,-3.672263,40.4105117
7,FALSE,1600000,7,600,-3.7925622,40.4616137
1,TRUE,79304,2,60,-3.7331772,40.3878266
2,TRUE,475000,3,155,-3.6784868,40.407983
2,TRUE,240000,3,90,-3.6091588,40.4445411
2,TRUE,480000,3,103,-3.6725444,40.461803
1,TRUE,320000,1,65,-3.6761738,40.471588
1,TRUE,55000,3,70,-3.7492718,40.3710694
1,TRUE,60000,2,60,-3.6889906,40.348753
1,TRUE,85000,2,80,-3.7323366,40.3786557
2,TRUE,86000,3,101,-3.6586383,40.3724844
2,TRUE,3e+05,3,135,-3.7055956,40.4763632
1,TRUE,257000,2,79,-3.785221,40.4562647
4,TRUE,825000,4,258,-3.6852172,40.4619504
3,FALSE,780000,4,300,-3.7355192,40.4811408
6,FALSE,1600000,6,615,-3.8173151,40.4731126
1,FALSE,191109,3,79,-3.6143919,40.4402184
1,FALSE,229100,4,67,-3.6682865,40.4270823
4,TRUE,1800000,5,350,-3.6827723,40.4345293
2,TRUE,240000,2,87,-3.6467129,40.4872376
2,TRUE,240000,2,80,-3.6954212,40.3651483
2,TRUE,3e+05,2,105,-3.7285286,40.4724973
1,FALSE,129000,2,82,-3.6833099,40.3577356
2,TRUE,470000,3,120,-3.7547709,40.3621396
2,TRUE,380000,3,95,-3.7198678,40.4241547
3,TRUE,745000,5,260,-3.7022279,40.4950878
2,TRUE,750000,3,200,-3.6990554,40.4298818
2,TRUE,498000,3,154,-3.6557092,40.4643188
1,FALSE,80000,1,38,-3.6989313,40.4022568
2,TRUE,240000,3,176,-3.6660684,40.3957869
4,FALSE,1695000,5,669,-3.7506558,40.4779072
3,TRUE,1350000,4,252,-3.6911224,40.4333087
2,TRUE,549000,4,160,-3.6964981,40.485752
3,TRUE,1390000,3,246,-3.6912981,40.4604653
1,TRUE,165000,0,35,-3.7089633,40.3939159
2,TRUE,199000,3,80,-3.6417437,40.4353507
3,TRUE,640000,5,258,-3.7290962,40.4676616
4,TRUE,827000,5,298,-3.7298106,40.4724851
2,TRUE,215000,4,100,-3.6146434,40.4954671
7,FALSE,1995000,7,490,-3.6767031,40.4614227
2,TRUE,610000,3,202,-3.7081811,40.4142673
1,TRUE,190000,1,52,-3.5837262,40.4432092
1,TRUE,72700,3,51,-3.6659353,40.3856666
1,TRUE,220000,2,72,-3.6728676,40.3831355
3,FALSE,935580,2,156,-3.6945203,40.42773
3,TRUE,523000,4,155,-3.7789859,40.4454421
2,TRUE,2e+05,2,97,-3.5998771,40.3642452
1,TRUE,150000,3,78,-3.7329005,40.4252849
1,TRUE,85000,3,62,-3.6573957,40.4092147
2,TRUE,550000,4,145,-3.7044078,40.4143903
1,TRUE,170000,2,69,-3.6992065,40.3532137
2,TRUE,205000,2,68,-3.6716246,40.4346595
2,TRUE,660000,0,300,-3.6455824,40.4395139
1,TRUE,195000,1,99,-3.5771213,40.4454206
3,TRUE,398000,4,140,-3.7271873,40.4722836
1,FALSE,185571,3,79,-3.7033919,40.4033475
3,TRUE,595000,4,200,-3.7083321,40.4183437
2,TRUE,172000,3,114,-3.6535653,40.3795578
1,TRUE,63700,2,40,-3.6963016,40.351809
3,TRUE,620000,5,209,-3.6976822,40.4457175
2,FALSE,1600000,6,200,-3.6711913,40.4501625
2,TRUE,370000,2,95,-3.6909539,40.5023957
4,FALSE,845000,5,375,-3.7886076,40.4549328
2,FALSE,950000,4,235,-3.5957853,40.4647879
1,TRUE,198000,3,115,-3.6335032,40.421326
2,TRUE,230000,2,92,-3.5880036,40.3625305
2,TRUE,240000,2,107,-3.6601927,40.402371
3,TRUE,690000,3,190,-3.626398,40.461336
1,TRUE,53000,2,46,-3.640393,40.3819854
5,FALSE,1250000,4,300,-3.763866,40.4531698
8,FALSE,1850000,6,750,-3.8291663,40.4783368
4,FALSE,990000,6,400,-3.6883935,40.5027026
2,TRUE,465000,5,183,-3.7018751,40.4107916
3,TRUE,534062,4,186,-3.7055572,40.4463539
1,TRUE,230000,3,108,-3.6775658,40.4466319
1,TRUE,65900,3,75,-3.7124538,40.3789737
2,TRUE,595600,3,162,-3.6621668,40.4171333
2,TRUE,265000,3,95,-3.6345689,40.4691258
4,FALSE,730000,4,310,-3.7883108,40.4474162
6,FALSE,2700000,7,1820,-3.7901069,40.4618852
2,TRUE,268500,4,115,-3.6991414,40.3959157
3,TRUE,510000,4,170,-3.6639554,40.4826818
2,FALSE,790000,3,125,-3.6834553,40.4243781
1,TRUE,330000,2,75,-3.7051356,40.4117132
1,TRUE,120000,3,76,-3.6972581,40.4930048
1,TRUE,315000,2,85,-3.6714476,40.436578
2,TRUE,525000,4,150,-3.6551594,40.4441218
7,TRUE,4400000,6,501,-3.6838102,40.4518129
1,TRUE,110000,3,70,-3.7167224,40.3844111
1,FALSE,130000,1,50,-3.6988526,40.44611
1,TRUE,1600000,1,509,-3.6931844,40.4314224
2,TRUE,430000,4,140,-3.5889288,40.456289
1,TRUE,81300,3,60,-3.7089197,40.3487559
1,TRUE,124000,3,80,-3.6526716,40.4698439
4,TRUE,750000,4,298,-3.7155728,40.4362451
1,TRUE,140000,2,72,-3.6549546,40.4724114
1,TRUE,77200,3,55,-3.7122518,40.3430545
1,TRUE,125000,2,62,-3.6545227,40.4236763
2,TRUE,665000,4,178,-3.7165047,40.422405
1,FALSE,265000,3,71,-3.6838584,40.4716817
3,FALSE,525000,4,158,-3.7827616,40.4559022
2,FALSE,291650,2,67,-3.672622,40.4322953
2,TRUE,299976,4,125,-3.6733837,40.4472343
1,TRUE,184000,1,62,-3.6858457,40.4716824
1,TRUE,89000,3,72,-3.7159011,40.4640732
1,FALSE,66800,2,55,-3.6641536,40.3927666
1,TRUE,85000,3,70,-3.731846,40.3770227
6,FALSE,1430000,6,470,-3.7735746,40.4738317
3,TRUE,1265000,3,178,-3.6808615,40.4235386
3,FALSE,550000,3,187,-3.733853,40.4299344
1,TRUE,145000,1,53,-3.7026965,40.3434174
1,TRUE,223000,2,76,-3.7221904,40.3896001
2,TRUE,240000,4,120,-3.6535653,40.3795578
5,TRUE,2200000,5,427,-3.6957216,40.43499
1,FALSE,230000,3,80,-3.6441842,40.4375388
6,FALSE,945000,6,400,-3.7784905,40.4501844
2,FALSE,350000,2,105,-3.7970785,40.466942
1,TRUE,135000,3,75,-3.7321495,40.3776495
1,TRUE,159696,2,67,-3.6733837,40.4472343
4,TRUE,2e+06,4,250,-3.68314,40.42608
3,TRUE,870000,4,180,-3.6453472,40.5076046
4,FALSE,850000,4,150,-3.7828612,40.4708801
1,TRUE,1e+05,4,95,-3.754016,40.3716634
3,FALSE,695000,3,300,-3.6102262,40.4497132
3,TRUE,750000,4,200,-3.7024975,40.4123591
2,TRUE,250000,2,134,-3.6699034,40.5057481
3,TRUE,1190000,4,255,-3.7215869,40.4288932
1,TRUE,205000,2,80,-3.7000236,40.4592094
1,TRUE,240000,2,60,-3.7047715,40.4067641
1,TRUE,180000,2,60,-3.6141958,40.4389331
2,TRUE,171000,2,80,-3.6146434,40.4954671
1,TRUE,135000,3,74,-3.6111036,40.4433627
1,TRUE,95000,3,58,-3.6326566,40.3975979
7,FALSE,2750000,6,714,-3.7119647,40.4903247
1,TRUE,148000,1,40,-3.6990472,40.4671061
2,TRUE,85000,3,90,-3.7223597,40.3962061
4,FALSE,895000,4,315,-3.7246151,40.459432
3,FALSE,710000,4,350,-3.8325043,40.4740536
2,TRUE,391023,3,127,-3.7055572,40.4463539
2,TRUE,265000,2,107,-3.7615121,40.3619887
4,TRUE,875000,5,219,-3.6742452,40.411662
1,TRUE,220000,1,50,-3.7025525,40.4154462
2,TRUE,350000,2,70,-3.6973762,40.4011543
1,TRUE,140000,3,72,-3.6622524,40.4738565
2,TRUE,425000,5,167,-3.7109157,40.4390222
1,TRUE,115000,2,49,-3.7016283,40.4089763
1,TRUE,258500,2,68,-3.644663,40.4468107
4,TRUE,650000,4,182,-3.6619838,40.4203189
4,TRUE,1800000,3,400,-3.6985567,40.4328311
3,TRUE,1380000,4,240,-3.6914004,40.4466585
1,FALSE,145000,1,41,-3.697059,40.4016519
2,TRUE,380722,3,127,-3.7055572,40.4463539
1,TRUE,190000,3,70,-3.7678744,40.3793888
1,TRUE,95000,3,68,-3.7610189,40.3700141
1,TRUE,120000,3,105,-3.6988429,40.3847275
1,TRUE,129000,1,56,-3.5768921,40.4754058
5,FALSE,750000,5,350,-3.6319806,40.4409576
1,FALSE,95200,2,53,-3.6912204,40.3457461
1,TRUE,110000,0,39,-3.6658376,40.3921118
1,TRUE,110000,3,86,-3.7270901,40.3929175
1,TRUE,76500,2,56,-3.6194685,40.4322507
4,TRUE,2150000,5,570,-3.6928367,40.4580752
6,FALSE,2900000,5,525,-3.6283494,40.4546568
2,TRUE,470000,3,140,-3.7074459,40.439951
2,TRUE,330000,4,120,-3.6806521,40.3960886
3,TRUE,1550000,4,285,-3.7637874,40.4582997
1,TRUE,240000,2,70,-3.6800074,40.4557672
2,TRUE,450000,5,161,-3.7130196,40.4426514
1,FALSE,98000,3,80,-3.6422082,40.4340141
2,TRUE,399000,3,125,-3.6850678,40.3986333
2,TRUE,1e+06,3,231,-3.6808542,40.4214254
1,TRUE,95000,3,80,-3.6478473,40.4724748
1,TRUE,135000,3,90,-3.6285632,40.4284515
1,TRUE,375000,2,94,-3.679448,40.4430969
3,TRUE,401000,4,145,-3.6421366,40.5004449
4,TRUE,8e+05,4,230,-3.63565,40.5010244
4,FALSE,775000,5,300,-3.5861377,40.4663411
2,TRUE,195000,4,104,-3.7644678,40.3905986
1,FALSE,79000,2,90,-3.6634718,40.3773778
1,TRUE,163000,1,44,-3.6702018,40.4358975
2,TRUE,257647,3,106,-3.6282417,40.4808068
1,TRUE,210000,2,65,-3.6177867,40.4326725
10,FALSE,4900000,7,1200,-3.8083624,40.4674916
1,FALSE,110000,2,43,-3.6902874,40.4139977
4,TRUE,488921,4,206,-3.6116494,40.4869744
1,FALSE,86000,1,23,-3.7008705,40.4130326
2,TRUE,175000,3,90,-3.6574327,40.4144016
3,TRUE,406522,3,171,-3.6116494,40.4869744
1,TRUE,135000,0,50,-3.7094605,40.4596498
2,TRUE,345000,2,103,-3.6982297,40.4206695
4,TRUE,466818,4,196,-3.6116494,40.4869744
3,TRUE,420859,3,177,-3.6116494,40.4869744
2,TRUE,458000,2,101,-3.7099343,40.4281006
2,TRUE,255000,4,135,-3.7440222,40.3747978
2,TRUE,9e+05,5,220,-3.6758063,40.4272912
3,TRUE,404294,3,170,-3.6116494,40.4869744
4,TRUE,840000,5,218,-3.6722452,40.411062
4,TRUE,465950,4,196,-3.6116494,40.4869744
1,TRUE,237000,1,55,-3.672174,40.4699391
4,TRUE,690416,4,290,-3.6116494,40.4869744
1,FALSE,314500,1,67,-3.6598415,40.4346469
1,TRUE,175000,2,97,-3.6673572,40.3980639
2,TRUE,520000,3,123,-3.720645,40.3993176
1,TRUE,175000,2,77,-3.7108341,40.4540845
4,TRUE,920000,5,299,-3.6919974,40.4589259
5,FALSE,715000,5,330,-3.8154021,40.4662697
2,TRUE,430000,3,150,-3.7065771,40.4469973
2,TRUE,173000,1,92,-3.6627426,40.3989968
5,FALSE,8e+05,5,350,-3.7897111,40.4569833
1,TRUE,210000,1,59,-3.6966522,40.459592
3,TRUE,1520000,5,340,-3.6950165,40.4352376
2,TRUE,287000,2,91,-3.6421366,40.5004449
1,TRUE,720000,3,144,-3.7076479,40.4211049
1,FALSE,131993,2,48,-3.6663479,40.3829214
1,TRUE,120000,1,45,-3.6710038,40.3894965
1,TRUE,199900,2,80,-3.7040644,40.4683272
1,TRUE,420000,2,85,-3.7027312,40.4233872
1,TRUE,99000,1,39,-3.7031272,40.4068498
1,FALSE,69000,3,62,-3.6114367,40.443105
1,TRUE,128750,4,95,-3.6925754,40.494079
2,FALSE,259000,3,93,-3.63901,40.40526
1,FALSE,195000,2,60,-3.7446146,40.407527
2,TRUE,469000,2,180,-3.6470623,40.4427359
1,TRUE,280000,2,84,-3.6631211,40.4816504
1,FALSE,95000,0,40,-3.696585,40.400735
2,TRUE,3e+05,2,90,-3.6749262,40.5082678
2,TRUE,360000,2,92,-3.66127,40.45105
2,TRUE,404926,2,170,-3.6116494,40.4869744
5,FALSE,760000,4,280,-3.7671973,40.4537294
1,TRUE,65100,2,32,-3.696255,40.3928152
4,FALSE,740000,4,220,-3.7902156,40.4682639
1,TRUE,72500,1,26,-3.6727982,40.4471496
3,TRUE,1250000,5,250,-3.6893342,40.4295765
1,TRUE,169000,3,150,-3.5772336,40.4750981
4,TRUE,428600,4,180,-3.6116494,40.4869744
1,FALSE,148000,2,80,-3.6173728,40.3790472
4,TRUE,1500000,5,400,-3.6895766,40.4383104
4,TRUE,509305,5,214,-3.6116494,40.4869744
2,TRUE,373426,2,122,-3.7055572,40.4463539
4,TRUE,434115,4,182,-3.6116494,40.4869744
5,TRUE,1300000,6,385,-3.6537813,40.4561157
1,TRUE,65101,3,57,-3.6609562,40.3965681
2,TRUE,195000,4,107,-3.6572771,40.4783295
3,TRUE,668000,3,200,-3.6958772,40.4236714
2,TRUE,215000,2,102,-3.5996377,40.3641651
2,TRUE,320000,3,113,-3.6389544,40.4387553
2,TRUE,460000,3,111,-3.6582836,40.4936242
1,TRUE,81400,3,52,-3.7121788,40.344182
1,TRUE,120000,2,54,-3.7407078,40.3745395
4,FALSE,770000,4,220,-3.76794,40.4663487
1,TRUE,215000,3,102,-3.7541616,40.3926874
1,TRUE,82260,2,54,-3.6409561,40.3924076
4,TRUE,1200000,3,253,-3.6828484,40.4569737
2,TRUE,330000,2,94,-3.6658067,40.42076
1,TRUE,37900,2,60,-3.6926609,40.3545782
1,TRUE,255000,2,75,-3.7196193,40.4049178
1,FALSE,114000,2,35,-3.6671568,40.397366
1,TRUE,240000,3,98,-3.695888,40.4597102
1,FALSE,269450,2,51,-3.6752472,40.4175465
1,TRUE,80000,2,50,-3.7040588,40.4716499
1,TRUE,113000,3,80,-3.7421685,40.3828576
1,TRUE,174990,2,65,-3.6980684,40.3962533
7,FALSE,2300000,5,580,-3.6816801,40.4653672
1,FALSE,115000,2,58,-3.6952071,40.4738781
1,FALSE,477225,1,83,-3.6407404,40.4322001
1,FALSE,145000,1,40,-3.6777181,40.4397663
4,TRUE,428600,4,180,-3.6116494,40.4869744
4,TRUE,1470000,5,272,-3.6807633,40.4261307
1,FALSE,80000,2,49,-3.6217756,40.4321286
2,TRUE,382742,3,129,-3.7055572,40.4463539
2,TRUE,330000,2,100,-3.7070991,40.417545
2,FALSE,380000,3,107,-3.6281628,40.4654536
1,FALSE,216000,2,67,-3.6481332,40.4608237
4,TRUE,509142,5,214,-3.6116494,40.4869744
3,TRUE,1043250,6,300,-3.686521,40.4371327
1,TRUE,160000,1,115,-3.674107,40.438794
5,FALSE,1265000,6,400,-3.7631432,40.4528971
3,FALSE,650000,4,177,-3.7083476,40.4565764
1,TRUE,75000,3,90,-3.7550597,40.3689195
2,TRUE,575000,3,198,-3.7840657,40.4472195
3,FALSE,1200000,4,250,-3.7767263,40.4672778
1,TRUE,249000,1,66,-3.7867099,40.4653258
1,TRUE,144000,3,61,-3.7038845,40.4031545
1,TRUE,115000,3,80,-3.6070768,40.4012094
2,TRUE,210000,2,81,-3.6827412,40.3559104
4,TRUE,950000,4,295,-3.68386,40.44321
1,TRUE,196000,1,65,-3.7080623,40.4210392
4,FALSE,750000,4,383,-3.8327625,40.4720993
2,TRUE,350000,2,93,-3.7914203,40.4636868
3,TRUE,1521000,3,232,-3.6962493,40.4288294
1,TRUE,60000,3,65,-3.6944527,40.3520167
2,TRUE,340000,2,105,-3.6961522,40.460392
5,FALSE,1350000,4,620,-3.8043597,40.4656659
1,TRUE,120000,3,70,-3.7400544,40.3925516
1,FALSE,28000,0,25,-3.7196172,40.3959599
1,FALSE,115000,1,47,-3.7066404,40.4650946
1,FALSE,115088,3,66,-3.6388112,40.3863589
1,FALSE,115000,1,46,-3.7066404,40.4650946
2,TRUE,550000,3,147,-3.674691,40.4784797
2,TRUE,374000,3,136,-3.6421366,40.5004449
1,TRUE,55000,3,62,-3.6189256,40.4283457
2,TRUE,4e+05,3,150,-3.7035628,40.4205586
1,FALSE,75000,2,48,-3.6479874,40.4296283
3,TRUE,680000,4,195,-3.5982714,40.4672586
1,TRUE,79000,3,55,-3.714084,40.3804905
4,TRUE,485371,5,204,-3.6116494,40.4869744
1,TRUE,205000,1,82,-3.7563787,40.3682131
2,TRUE,440000,4,154,-3.6830158,40.4067644
2,TRUE,214000,4,106,-3.6885556,40.3531364
1,FALSE,181000,2,71,-3.7066404,40.4650946
2,FALSE,360000,2,103,-3.7939203,40.4636868
1,FALSE,130000,1,50,-3.7066404,40.4650946
1,FALSE,84800,3,56,-3.7727691,40.3800462
1,FALSE,130000,1,50,-3.7066404,40.4650946
1,TRUE,159000,2,72,-3.6698968,40.4310288
2,FALSE,390000,3,120,-3.6722468,40.41586
3,TRUE,899000,4,250,-3.6749652,40.4728049
6,FALSE,3800000,6,1000,-3.8075143,40.469033
2,TRUE,395615,3,135,-3.7269077,40.4937476
2,TRUE,1300000,6,330,-3.7098879,40.4406717
1,TRUE,185000,0,39,-3.7336083,40.390644
1,TRUE,195000,0,70,-3.6644318,40.4315066
3,FALSE,570000,4,185,-3.66103,40.4508204
2,TRUE,370000,3,110,-3.7086849,40.3651061
2,TRUE,374000,3,136,-3.6421366,40.5004449
2,TRUE,195000,3,160,-3.6189493,40.4394975
1,TRUE,106500,4,78,-3.7060441,40.4544732
4,TRUE,1200000,4,300,-3.6813766,40.4434752
6,FALSE,2200000,6,476,-3.6708684,40.4672861
3,TRUE,750000,3,160,-3.6805823,40.4614366
2,TRUE,168000,3,80,-3.7185897,40.3972393
1,TRUE,120000,3,75,-3.6462119,40.3990041
1,TRUE,185000,3,75,-3.7034201,40.3990279
2,TRUE,895000,4,187,-3.6752194,40.4669622
4,FALSE,2500000,5,600,-3.653657,40.4550676
6,TRUE,2500000,5,400,-3.6821558,40.4671687
1,TRUE,225000,2,75,-3.673535,40.4982545
2,FALSE,350000,2,90,-3.7950203,40.4670868
2,TRUE,175000,3,77,-3.6624382,40.4294303
4,TRUE,547108,4,230,-3.6116494,40.4869744
1,FALSE,107000,3,80,-3.6447408,40.4316435
1,TRUE,59000,3,100,-3.6758467,40.3821746
2,TRUE,565000,4,147,-3.6621818,40.4470444
4,TRUE,661922,5,278,-3.6116494,40.4869744
1,FALSE,3e+05,3,85,-3.7171959,40.4209993
1,TRUE,164000,3,65,-3.6578368,40.4094701
3,TRUE,719900,4,176,-3.7152941,40.4761742
3,FALSE,1060000,3,235,-3.7767723,40.459393
3,FALSE,660000,4,221,-3.6690985,40.4072366
4,TRUE,516130,5,217,-3.6116494,40.4869744
1,FALSE,185000,4,86,-3.6948208,40.393899
3,FALSE,650000,3,168,-3.788636,40.4710407
1,TRUE,95000,3,80,-3.7413289,40.3858015
1,TRUE,116900,2,80,-3.65548,40.38427
3,FALSE,690000,5,390,-3.790728,40.4544125
1,TRUE,115000,3,64,-3.7462766,40.3848405
2,TRUE,280000,2,90,-3.6945196,40.3993439
1,TRUE,260000,4,105,-3.7011853,40.4136665
2,TRUE,341881,3,123,-3.7269077,40.4937476
5,FALSE,695000,4,475,-3.7906673,40.4608531
2,TRUE,301000,2,91,-3.6421366,40.5004449
2,TRUE,510000,3,116,-3.6721968,40.4099365
2,TRUE,450000,4,154,-3.6956599,40.4541489
1,TRUE,210000,1,50,-3.6520871,40.4997094
3,FALSE,133200,4,112,-3.7559311,40.3656343
1,FALSE,129000,2,52,-3.6669361,40.4241871
4,FALSE,795000,4,380,-3.737602,40.4836596
2,TRUE,174900,2,70,-3.7265591,40.374051
2,TRUE,333000,3,121,-3.6421366,40.5004449
1,TRUE,135000,2,59,-3.683913,40.4864441
4,TRUE,1300000,4,310,-3.7201534,40.4271531
1,TRUE,165000,2,82,-3.6532272,40.4392217
3,TRUE,520000,4,160,-3.6797775,40.4382731
1,TRUE,125000,2,67,-3.7598945,40.3852854
4,TRUE,431133,4,181,-3.6116494,40.4869744
2,TRUE,1290000,4,200,-3.6825132,40.4379282
1,FALSE,45000,2,62,-3.6872816,40.3416851
1,TRUE,74000,3,54,-3.6525359,40.4279419
4,FALSE,850000,4,260,-3.7281318,40.4872526
4,TRUE,425155,4,179,-3.6116494,40.4869744
4,TRUE,492342,5,207,-3.6116494,40.4869744
2,TRUE,786420,2,131,-3.6929203,40.43073
3,TRUE,670000,3,150,-3.7207984,40.4724726
